address,housing_type,city,sqr_meter,nr_rooms,rent_month,final_price,sold_date,price_increase,price_sqr_m,land_area,other_srq,latitude,longitude,post_code,region
Långängen 41C,Lägenhet,Göteborgs kommun,52.0,2.0,2268.0,2600000.0,2022-03-16,21.0,50000.0,0.0,,57.7224515,11.9350076, 417 17,Kvillebäcken
Skogsmilsgatan 25,Lägenhet,Göteborgs kommun,75.0,3.0,4364.0,2900000.0,2022-03-28,4.0,38667.0,0.0,,57.6658187,11.9270475, 414 80,Kaverös
Klåva gårdsväg 1E,Radhus,Göteborgs kommun,132.0,4.0,5910.0,6500000.0,2022-03-28,4.0,49242.0,0.0,0.0,57.6102837,11.9426221, 436 55,Billdal
Klåva Gårdsväg 5,Lägenhet,Göteborgs kommun,67.0,2.5,3434.0,4050000.0,2022-02-17,,60448.0,0.0,,57.6102837,11.9426221, 436 55,Billdal
Kavaljersgatan 8,Lägenhet,Göteborgs kommun,65.0,2.0,4575.0,1400000.0,2022-03-28,0.0,21538.0,0.0,,57.7561614,11.9832704, 422 59,Skälltorp
Middagsgatan 10,Radhus,Göteborgs kommun,107.0,5.0,,3500000.0,2022-03-27,,32710.0,0.0,5.0,57.76345575,12.032655759881264, 415 13,Norra Kortedala
Wingårdsgatan 11B,Lägenhet,Göteborgs kommun,54.0,2.0,3371.0,3000000.0,2022-03-27,3.0,55556.0,0.0,,57.7068159,12.024994, 416 54,Kålltorp
Myrbovägen 22,Villa,Göteborgs kommun,197.2,5.0,,7850000.0,2022-03-26,5.0,39807.0,0.0,0.0,57.7055352,11.7670511, 423 36,Hjuvik
Trombongatan 7,Lägenhet,Göteborgs kommun,86.0,3.0,5282.0,5500000.0,2022-03-26,43.0,63953.0,0.0,,57.65629920000001,11.910870891381965, 421 51,Frölunda Torg
Fjällbackagatan 15,Radhus,Göteborgs kommun,160.0,8.0,,9500000.0,2022-03-26,0.0,59375.0,0.0,74.0,57.71904875,12.0423032, 416 75,Torpa
Östra Midvintersgatan 12,Lägenhet,Göteborgs kommun,61.0,3.0,4045.0,1635000.0,2022-03-25,5.0,26803.0,0.0,,57.7570668,12.030774809473291, 415 43,Norra Kortedala
Östra Midvintersgatan 12,Lägenhet,Göteborgs kommun,61.0,3.0,4045.0,1850000.0,2022-03-08,9.0,30328.0,0.0,,57.7570668,12.030774809473291, 415 43,Norra Kortedala
Östra Midvintersgatan 12,Lägenhet,Göteborgs kommun,54.0,2.0,3658.0,1700000.0,2022-02-28,15.0,31481.0,0.0,,57.7570668,12.030774809473291, 415 43,Norra Kortedala
Bangatan 56,Lägenhet,Göteborgs kommun,76.3,3.0,3887.0,4500000.0,2022-03-25,0.0,58978.0,0.0,,57.6932655,11.936899, 414 64,Masthugget
Bangatan 56,Lägenhet,Göteborgs kommun,41.0,1.5,2460.0,2850000.0,2022-03-23,,69512.0,0.0,,57.6932655,11.936899, 414 64,Masthugget
Bangatan 56,Lägenhet,Göteborgs kommun,41.0,1.0,2460.0,2850000.0,2022-02-17,21.0,69512.0,0.0,,57.6932655,11.936899, 414 64,Masthugget
Guldringen 29,Lägenhet,Göteborgs kommun,45.5,1.5,3210.0,1850000.0,2022-03-25,0.0,40659.0,0.0,,57.6578544,11.8916734, 426 51,Guldringen
Kvartettgången 25,Fritidshus,Göteborgs kommun,,,,550000.0,2022-03-25,-19.0,,0.0,0.0,57.8223061,11.8984503, 423 70,Säve
Bandtraktorgatan 6,Lägenhet,Göteborgs kommun,72.0,3.0,4223.0,2225000.0,2022-03-25,,30903.0,0.0,,57.7955834,12.045660550404236, 424 65,Angereds centrum
Vantgatan 1G,Lägenhet,Göteborgs kommun,41.0,1.0,2889.0,2300000.0,2022-03-25,7.0,56098.0,0.0,,57.6903666,11.9258136, 414 70,Majorna
Vantgatan 1G,Lägenhet,Göteborgs kommun,54.0,2.0,3926.0,2980000.0,2022-03-09,5.0,55185.0,0.0,,57.6903666,11.9258136, 414 70,Majorna
Klostergången 13,Lägenhet,Göteborgs kommun,40.5,1.5,2438.0,2800000.0,2022-03-25,14.0,69136.0,0.0,,57.6962323,11.9408844, 413 16,Masthugget
Klarinettgatan 8,Lägenhet,Göteborgs kommun,66.0,3.0,4049.0,2830000.0,2022-03-25,18.0,42879.0,0.0,,57.661217,11.9163986, 421 41,Kaverös
Norra Gubberogatan 9,Lägenhet,Göteborgs kommun,39.0,2.0,2691.0,2610000.0,2022-03-25,5.0,66923.0,0.0,,57.71379375,12.000372552526088, 416 63,Olskroken
Övre Sanatoriegatan 60,Lägenhet,Göteborgs kommun,38.0,1.0,1584.0,3100000.0,2022-03-25,,81579.0,0.0,,57.7139016,12.0356002, 416 53,Kålltorp
Juteskärsgatan 76,Radhus,Göteborgs kommun,162.0,4.0,,7400000.0,2022-03-25,6.0,45679.0,0.0,5.0,57.6408821,11.8851511, 421 57,Önnered
Landerigatan 6C,Lägenhet,Göteborgs kommun,20.0,5.0,6255.0,7990000.0,2022-03-25,15.0,61462.0,0.0,,57.7179265,12.0134318, 416 71,Redbergslid
Bäfverfeltsgatan 3,Villa,Göteborgs kommun,161.0,7.0,,14150000.0,2022-03-25,6.0,87888.0,0.0,53.0,57.7023384,12.012178028196344, 412 72,Överås
Oterdahlsgatan 11D,Lägenhet,Göteborgs kommun,47.5,2.0,3968.0,1825000.0,2022-03-25,8.0,38421.0,0.0,,57.7204952,11.923516, 412 16,Kvillebäcken
Margit Halls Gata 57,Lägenhet,Göteborgs kommun,48.0,2.0,2757.0,2675000.0,2022-03-25,8.0,55729.0,0.0,,57.7341346,12.0339843, 415 28,Gamlestaden
Margit Halls Gata 57,Lägenhet,Göteborgs kommun,34.0,1.0,2217.0,2110000.0,2022-03-15,2.0,62059.0,0.0,,57.7341346,12.0339843, 415 28,Gamlestaden
Engelbrektsgatan 10,Lägenhet,Göteborgs kommun,107.0,3.0,5691.0,8000000.0,2022-03-25,0.0,74766.0,0.0,,57.6971619,11.9696822, 405 30,Vasastaden
Önskevädersgatan 21,Lägenhet,Göteborgs kommun,77.2,4.0,4862.0,1895000.0,2022-03-25,2.0,24547.0,0.0,,57.7211961,11.8954399, 418 38,Jättesten
Önskevädersgatan 21,Lägenhet,Göteborgs kommun,55.9,2.0,3642.0,1320000.0,2022-03-17,0.0,23614.0,0.0,,57.7211961,11.8954399, 418 38,Jättesten
Svanebäcksgatan 20C,Lägenhet,Göteborgs kommun,54.0,2.0,2720.0,3300000.0,2022-03-25,5.0,61111.0,0.0,,57.6867018,11.9200018, 414 71,Kungsladugård
Bällsrogatan 9,Villa,Göteborgs kommun,78.0,4.0,,4400000.0,2022-03-25,13.0,56410.0,0.0,50.0,57.73832315,11.98375295, 422 58,Backa
Poetgatan 75,Radhus,Göteborgs kommun,116.0,4.0,,4840000.0,2022-03-25,23.0,41724.0,0.0,0.0,57.7454452,11.9859086, 422 55,Backa
Sollidsgatan 6,Villa,Göteborgs kommun,130.0,5.0,,12000000.0,2022-03-25,0.0,92308.0,0.0,37.0,57.6785091,11.9329662, 414 76,Kungsladugård
Bellmansgatan 11A,Lägenhet,Göteborgs kommun,59.0,2.0,3199.0,4200000.0,2022-03-25,0.0,71186.0,0.0,,57.6984809,11.9639201, 411 25,Vasastaden
Lådämnesgatan 25,Lägenhet,Göteborgs kommun,54.0,2.0,3740.0,2550000.0,2022-03-24,2.0,47222.0,0.0,,57.7161002,12.0541979, 416 79,Björkekärr
Enebergsvägen 7,Villa,Göteborgs kommun,123.0,4.0,,4620000.0,2022-03-24,16.0,37561.0,0.0,57.0,57.7372549,11.907707049999996, 417 29,Kärrdalen
Värslevägen 49,Lägenhet,Göteborgs kommun,61.0,2.0,3711.0,2440000.0,2022-03-24,2.0,40000.0,0.0,,57.6317263,11.9337664, 436 44,Askim
Engdahlsgatan 4,Lägenhet,Göteborgs kommun,43.0,2.0,2382.0,3220000.0,2022-03-24,24.0,74884.0,0.0,,57.6871248,11.9814348, 412 59,Johanneberg
Kabelgatan 13F,Lägenhet,Göteborgs kommun,50.1,2.0,4027.0,3125000.0,2022-03-24,9.0,62375.0,0.0,,57.6916316,11.9231416, 414 54,Majorna
Trädgårdsmästarens väg 20,Villa,Göteborgs kommun,141.0,5.0,,10900000.0,2022-03-24,,77305.0,0.0,8.0,57.5773267,11.9424914, 427 39,Billdal
Brunnehagen 54,Lägenhet,Göteborgs kommun,43.5,1.0,3354.0,1450000.0,2022-03-24,0.0,33333.0,0.0,,57.7486035,11.924367, 417 47,Tuve
Toleredsgatan 19,Lägenhet,Göteborgs kommun,53.0,2.0,4198.0,1895000.0,2022-03-24,0.0,35755.0,0.0,,57.7315117,11.924954, 417 27,Slättadamm
Toleredsgatan 19,Lägenhet,Göteborgs kommun,54.5,2.0,4214.0,1850000.0,2022-02-18,0.0,33945.0,0.0,,57.7315117,11.924954, 417 27,Slättadamm
Klamparegatan 3,Lägenhet,Göteborgs kommun,52.5,2.0,2859.0,3100000.0,2022-03-24,9.0,59048.0,0.0,,57.6972016,11.9445896, 413 17,Masthugget
Bergartsgatan 56,Radhus,Göteborgs kommun,136.0,5.0,,6325000.0,2022-03-24,19.0,46507.0,0.0,0.0,57.742078,11.958648095489735, 422 43,Brunnsbo
Wingårdsgatan 1A,Lägenhet,Göteborgs kommun,40.0,1.0,2522.0,2350000.0,2022-03-24,18.0,58750.0,0.0,,57.710706,12.0243061, 416 54,Kålltorp
Norra Skeppspromenaden 13,Lägenhet,Göteborgs kommun,66.8,2.0,4276.0,4075000.0,2022-03-24,9.0,61003.0,0.0,,57.70370395,11.921905205993074, 417 63,Eriksberg
Kommendörsgatan 19C,Lägenhet,Göteborgs kommun,81.0,3.0,3811.0,5820000.0,2022-03-24,29.0,71852.0,0.0,,57.696647,11.9303719, 414 60,Stigberget
Träringen 16,Lägenhet,Göteborgs kommun,53.0,2.0,3889.0,2700000.0,2022-03-24,,50943.0,0.0,,57.7145632,12.0545641, 416 79,Björkekärr
Birkagatan 45B,Lägenhet,Göteborgs kommun,52.0,2.0,3720.0,3100000.0,2022-03-24,5.0,59615.0,0.0,,57.7066892,12.0223304, 416 54,Kärralund
Gjutegården 12,Radhus,Göteborgs kommun,118.0,5.0,,6750000.0,2022-03-24,0.0,57203.0,0.0,16.0,57.63575075,11.91883895, 421 47,Askim
Paradisgatan 27Q,Lägenhet,Göteborgs kommun,41.0,2.0,2815.0,3160000.0,2022-03-24,13.0,77073.0,0.0,,57.6934298,11.9408442, 413 16,Masthugget
Västgötagatan 11,Lägenhet,Göteborgs kommun,113.0,3.0,4767.0,7600000.0,2022-03-24,,67257.0,0.0,,57.7040475,11.9808291, 411 39,Heden
Knapebacken 46,Radhus,Göteborgs kommun,161.0,6.0,,9425000.0,2022-03-24,11.0,58540.0,0.0,29.0,57.63640526809919,11.952473203747012, 436 32,Askim
Fotbollsvägen 20,Villa,Göteborgs kommun,69.0,6.0,,4200000.0,2022-03-24,,60870.0,0.0,69.0,57.7695511,12.0314829, 424 33,Hjällbo
Hinderbanan 14,Lägenhet,Göteborgs kommun,102.0,4.0,5594.0,4800000.0,2022-03-24,0.0,47059.0,0.0,,57.7339437,12.0276312, 415 28,Gamlestaden
Brunstorps hage 42,Radhus,Göteborgs kommun,94.0,5.0,,5300000.0,2022-03-24,,56383.0,0.0,22.0,57.8044126,11.9054793, 423 70,Säve
Blåsutgatan 21,Lägenhet,Göteborgs kommun,61.0,3.0,3622.0,3365000.0,2022-03-24,18.0,55164.0,0.0,,57.6928771,11.9206083, 414 54,Majorna
Våglängdsgatan 2L,Radhus,Göteborgs kommun,72.0,4.0,,4850000.0,2022-03-23,21.0,67361.0,0.0,0.0,57.650614,11.9286897, 421 43,Järnbrott
Bredängen 40,Lägenhet,Göteborgs kommun,70.0,2.5,4673.0,3400000.0,2022-03-23,6.0,48571.0,0.0,,57.58903455,11.938656849830773, 427 36,Billdal
Bredängen 40,Lägenhet,Göteborgs kommun,85.0,3.0,5662.0,3900000.0,2022-02-22,4.0,45882.0,0.0,,57.58903455,11.938656849830773, 427 36,Billdal
Sankt Jörgens allé 21,Villa,Göteborgs kommun,114.0,4.0,,6550000.0,2022-03-23,24.0,57456.0,0.0,0.0,57.75003555,11.95811405, 422 49,Skogome
Lådämnesgatan 19,Lägenhet,Göteborgs kommun,65.0,3.0,4469.0,3520000.0,2022-03-23,10.0,54154.0,0.0,,57.7165309,12.0535912, 416 79,Björkekärr
Repslagaregatan 3A,Lägenhet,Göteborgs kommun,67.5,2.0,3303.0,2990000.0,2022-03-23,0.0,44296.0,0.0,,57.6960352,11.9381112, 413 16,Masthugget
Haråsgatan 7,Lägenhet,Göteborgs kommun,60.0,2.0,3466.0,3850000.0,2022-03-23,29.0,64167.0,0.0,,57.6939989,11.9305201, 414 65,Stigberget
Haråsgatan 7,Lägenhet,Göteborgs kommun,53.7,2.0,3164.0,3875000.0,2022-03-03,23.0,72160.0,0.0,,57.6939989,11.9305201, 414 65,Stigberget
Munkebäcksgatan 25H,Lägenhet,Göteborgs kommun,46.5,2.0,3158.0,2700000.0,2022-03-23,4.0,58065.0,0.0,,57.7160849,12.024452, 416 52,Härlanda
Liljeforsgatan 28,Lägenhet,Göteborgs kommun,83.8,3.0,6504.0,2900000.0,2022-03-23,-3.0,34606.0,0.0,,57.6852435,11.99150581317989, 412 80,Krokslätt
Akkas gata 42,Lägenhet,Göteborgs kommun,74.3,3.0,5150.0,1910000.0,2022-03-23,6.0,25707.0,0.0,,57.7536455,11.985237, 422 48,Skälltorp
Ahrenbergsgatan 7C,Lägenhet,Göteborgs kommun,54.0,2.0,3834.0,2652000.0,2022-03-23,11.0,49111.0,0.0,,57.7219153,12.027473, 416 73,Kålltorp
Karlagatan 10B,Lägenhet,Göteborgs kommun,37.0,1.0,2385.0,2475000.0,2022-03-23,15.0,66892.0,0.0,,57.712615,12.0042522, 416 61,Lunden
Gräsmånadsgatan 31,Radhus,Göteborgs kommun,116.0,4.0,7306.0,2450000.0,2022-03-23,-2.0,21121.0,0.0,0.0,57.7663627,12.046401, 415 15,Norra Kortedala
Sofiagatan 56K,Lägenhet,Göteborgs kommun,57.8,2.0,4263.0,3200000.0,2022-03-23,0.0,55363.0,0.0,,57.7206576,12.0213597, 416 72,Bagaregården
Wingårdsgatan 9E,Lägenhet,Göteborgs kommun,50.0,2.0,3155.0,3210000.0,2022-03-23,11.0,64200.0,0.0,,57.7071744,12.0252107, 416 54,Kålltorp
Gyllenkrooksgatan 1,Lägenhet,Göteborgs kommun,45.0,1.0,2386.0,2900000.0,2022-03-23,17.0,64444.0,0.0,,57.6913772,11.9883762, 412 55,Krokslätt
Gyllenkrooksgatan 1,Lägenhet,Göteborgs kommun,39.0,1.0,2410.0,3450000.0,2022-02-15,28.0,88462.0,0.0,,57.6913772,11.9883762, 412 55,Krokslätt
Värmlandsgatan 21,Lägenhet,Göteborgs kommun,61.1,2.0,3238.0,3800000.0,2022-03-23,12.0,62193.0,0.0,,57.6980348,11.9466461, 402 41,Masthugget
Barytongatan 3,Lägenhet,Göteborgs kommun,74.0,3.0,4228.0,2900000.0,2022-03-23,16.0,39189.0,0.0,,57.6641408,11.9191381, 421 39,Kaverös
Lundgrensgatan 8,Lägenhet,Göteborgs kommun,49.0,2.0,2330.0,3500000.0,2022-03-23,6.0,71429.0,0.0,,57.694439685714286,11.986237428571428, 412 55,Krokslätt
Sparrgrensgatan 6,Villa,Göteborgs kommun,156.0,7.0,,12000000.0,2022-03-23,18.0,76923.0,0.0,68.0,57.71300845,12.026352975769704, 416 53,Kålltorp
Gibraltargatan 64,Lägenhet,Göteborgs kommun,71.0,3.0,4233.0,4550000.0,2022-03-23,,64085.0,0.0,,57.6865185,11.983547, 412 59,Johanneberg
Gibraltargatan 64,Lägenhet,Göteborgs kommun,53.0,2.0,3428.0,3775000.0,2022-02-11,9.0,71226.0,0.0,,57.6865185,11.983547, 412 59,Johanneberg
Vårbroddsgatan 10,Villa,Göteborgs kommun,100.0,4.0,,5750000.0,2022-03-22,,57500.0,0.0,36.0,57.70706245,11.907399518077876, 418 74,Kyrkbyn
Smörblommegången 327,Fritidshus,Göteborgs kommun,,,,1610000.0,2022-03-22,2.0,,0.0,0.0,57.6359221,11.916944, 421 47,Askim
Askims svartmosseväg 34,Villa,Göteborgs kommun,186.0,7.0,,12100000.0,2022-03-22,11.0,65054.0,0.0,0.0,57.63063915,11.95479075210118, 436 38,Askim
Länsgränd 8,Villa,Göteborgs kommun,155.4,5.0,,9750000.0,2022-03-22,3.0,62741.0,0.0,88.0,57.562798150000006,11.946989599999997, 427 39,Billdal
Övre Olskroksgatan 4,Lägenhet,Göteborgs kommun,53.0,2.0,3625.0,3650000.0,2022-03-22,22.0,68868.0,0.0,,57.7179164,12.0012431, 416 66,Olskroken
Toppformsvägen 1,Villa,Göteborgs kommun,97.0,4.0,,6500000.0,2022-03-22,8.0,67010.0,0.0,50.0,57.7712375,11.8422204, 423 63,Björlanda
Virvelvindsgatan 28,Lägenhet,Göteborgs kommun,70.5,3.0,4851.0,2700000.0,2022-03-22,0.0,38298.0,0.0,,57.71773895,11.931650107455518, 417 09,Rambergsstaden
Virvelvindsgatan 28,Lägenhet,Göteborgs kommun,70.5,3.0,4246.0,2550000.0,2022-02-17,2.0,36170.0,0.0,,57.71773895,11.931650107455518, 417 09,Rambergsstaden
Brännemysten 9A,Villa,Göteborgs kommun,196.0,6.0,,9200000.0,2022-03-21,3.0,46939.0,0.0,0.0,57.601890100000006,11.945610306177162, 436 53,Billdal
Styrsö tångenväg 55,Villa,Göteborgs kommun,108.0,7.0,,4500000.0,2022-03-21,-4.0,41667.0,0.0,108.0,57.61784005,11.77776093898274, 430 84,Södra Skärgården
Ulveliden 11,Villa,Göteborgs kommun,210.0,,,11500000.0,2022-03-21,,54762.0,0.0,94.0,57.72001845,12.036201600000004, 416 74,Torpa
Olof Wijksgatan 1,Lägenhet,Göteborgs kommun,147.0,5.0,4144.0,14200000.0,2022-03-21,1.0,96599.0,0.0,,57.6945242,11.9817975, 412 56,Lorensberg
Heidenstams gata 13,Lägenhet,Göteborgs kommun,60.0,2.0,4372.0,1850000.0,2022-03-21,3.0,30833.0,0.0,,57.7532258,11.9778843, 422 59,Skälltorp
Halvtumsgatan 2,Lägenhet,Göteborgs kommun,37.0,1.0,2420.0,1785000.0,2022-03-21,0.0,48243.0,0.0,,57.6656191,11.9346232, 421 73,Flatås
Vidsundsvägen 1E,Tomt,Göteborgs kommun,,,,7625000.0,2022-03-21,22.0,,0.0,0.0,57.588745,11.9284034, 436 58,Billdal
Erik Dahlbergsgatan 31C,Lägenhet,Göteborgs kommun,59.0,2.0,3503.0,5350000.0,2022-03-21,28.0,90678.0,0.0,,57.6944545,11.9706168, 411 31,Landala
Gunnestorpsvägen 119,Lägenhet,Göteborgs kommun,89.2,3.0,4721.0,3650000.0,2022-03-20,,40919.0,0.0,,57.7505173,11.928604, 417 47,Tuve
Kapplandsgatan 14,Lägenhet,Göteborgs kommun,66.0,3.0,4076.0,2730000.0,2022-03-20,1.0,41364.0,0.0,,57.6718639,11.9318674, 414 79,Högsbotorp
Tjädergatan 31,Villa,Göteborgs kommun,159.0,6.0,,8300000.0,2022-03-20,-2.0,52201.0,0.0,37.0,57.6726891,11.8903186, 426 69,Hagen
Lilla Arödsgatan 15C,Radhus,Göteborgs kommun,91.0,4.0,,5150000.0,2022-03-19,4.0,56593.0,0.0,0.0,57.736642,11.9613375, 422 43,Brunnsbo
Glöstorpsvägen 12C,Lägenhet,Göteborgs kommun,84.0,4.0,4837.0,3700000.0,2022-03-19,,44048.0,0.0,,57.7531923,11.9331457, 417 48,Tuve
Östfjällsvägen 5,Villa,Göteborgs kommun,196.0,8.0,,12800000.0,2022-03-19,7.0,65306.0,0.0,10.0,57.61871185,11.895019450000005, 421 66,Näset
Rubingatan 18,Lägenhet,Göteborgs kommun,36.5,1.0,2286.0,1420000.0,2022-03-19,2.0,38904.0,0.0,,57.6455324,11.900747, 421 64,Kannebäck
Kungsladugårdsgatan 86,Radhus,Göteborgs kommun,160.0,8.0,,10800000.0,2022-03-19,13.0,67500.0,0.0,60.0,57.6818226,11.9291057, 414 78,Kungsladugård
Solslättsvägen 20,Radhus,Göteborgs kommun,131.0,5.0,6239.0,6380000.0,2022-03-18,16.0,48702.0,0.0,0.0,57.72978175,11.939710762342283, 417 19,Slättadamm
Brunnehagen 47,Lägenhet,Göteborgs kommun,62.0,2.0,4258.0,2050000.0,2022-03-18,4.0,33065.0,0.0,,57.7486922,11.9253449, 417 47,Tuve
Vantgatan 2C,Lägenhet,Göteborgs kommun,54.0,2.0,3926.0,3350000.0,2022-03-18,12.0,62037.0,0.0,,57.6912674,11.9257774, 414 70,Majorna
Gamla flygplatsvägen 32C,Lägenhet,Göteborgs kommun,73.2,3.0,4003.0,3875000.0,2022-03-18,3.0,52937.0,0.0,,57.710224,11.7784683, 423 37,Nolered
Fogelmarksvägen 37,Villa,Göteborgs kommun,136.0,6.0,,14600000.0,2022-03-18,1.0,107353.0,0.0,12.0,57.62092575,11.882297050062238, 421 66,Näset
Blåhammarsgatan 19,Lägenhet,Göteborgs kommun,44.5,2.0,3315.0,2650000.0,2022-03-18,6.0,59551.0,0.0,,57.7182141,12.0182754, 416 72,Bagaregården
Röds jupiterstig 47,Villa,Göteborgs kommun,162.0,7.0,,6350000.0,2022-03-18,,39198.0,0.0,0.0,57.7197507,11.7678604, 423 32,Nolered
Björcksgatan 56A,Lägenhet,Göteborgs kommun,80.0,3.0,4468.0,4850000.0,2022-03-18,15.0,60625.0,0.0,,57.7172833,12.0295411, 416 74,Kålltorp
Styrljusvägen 24,Villa,Göteborgs kommun,120.0,4.0,,9450000.0,2022-03-18,,78750.0,0.0,0.0,57.704694,11.720829, 423 41,Hjuvik
Smörslottsgatan 20,Lägenhet,Göteborgs kommun,50.0,2.0,2652.0,2700000.0,2022-03-18,,54000.0,0.0,,57.7197393,12.0593571, 416 79,Björkekärr
Svarvstensvägen 41,Lägenhet,Göteborgs kommun,123.0,5.0,6868.0,4600000.0,2022-03-18,0.0,37398.0,0.0,,57.80411765,11.979991712467571, 425 65,Kärra
Fanjunkaregatan 2F,Lägenhet,Göteborgs kommun,52.0,2.0,3490.0,2250000.0,2022-03-18,13.0,43269.0,0.0,,57.7337105,12.0234019, 415 26,Gamlestaden
Eldaregatan 2A,Lägenhet,Göteborgs kommun,39.0,1.0,3009.0,2650000.0,2022-03-18,8.0,67949.0,0.0,,57.6948726,11.9446169, 413 17,Masthugget
Räntmästaregatan 21D,Lägenhet,Göteborgs kommun,51.0,2.0,3546.0,3300000.0,2022-03-18,12.0,64706.0,0.0,,57.7126088,12.012392, 416 57,Lunden
Haråsgatan 25,Lägenhet,Göteborgs kommun,41.5,1.0,2598.0,2480000.0,2022-03-18,8.0,59759.0,0.0,,57.6940614,11.9319705, 414 65,Stigberget
Stenströmsgatan 7A,Lägenhet,Göteborgs kommun,98.0,3.0,5091.0,4150000.0,2022-03-17,-1.0,42347.0,0.0,,57.7118633,12.02157, 416 56,Lunden
Barytongatan 1,Lägenhet,Göteborgs kommun,49.3,1.5,3157.0,2000000.0,2022-03-17,6.0,40568.0,0.0,,57.6642626,11.9190995, 421 39,Kaverös
Barytongatan 1,Lägenhet,Göteborgs kommun,75.3,3.0,4319.0,3100000.0,2022-03-04,,41169.0,0.0,,57.6642626,11.9190995, 421 39,Kaverös
Palmsundsgatan 26,Villa,Göteborgs kommun,138.0,5.0,,11500000.0,2022-03-17,16.0,83333.0,0.0,43.0,57.66970975,11.857731499999998, 426 76,Långedrag
Långedragsvägen 153,Villa,Göteborgs kommun,199.0,8.0,,13600000.0,2022-03-17,5.0,68342.0,0.0,39.0,57.67097315,11.874258537980316, 426 77,Hagen
Utåkersgatan 3A,Lägenhet,Göteborgs kommun,67.0,2.5,4825.0,3075000.0,2022-03-17,3.0,45896.0,0.0,,57.7169918,12.0315233, 416 53,Kålltorp
Älghagsgatan 3A,Lägenhet,Göteborgs kommun,56.7,3.0,3573.0,4550000.0,2022-03-17,14.0,80247.0,0.0,,57.6931022,11.938466, 413 16,Masthugget
Klämman 6A,Villa,Göteborgs kommun,176.0,6.0,,10200000.0,2022-03-17,14.0,57955.0,0.0,0.0,57.6986345,11.7639444, 423 39,Hjuvik
Stora Nygatan 5,Lägenhet,Göteborgs kommun,82.0,3.0,4358.0,6050000.0,2022-03-17,10.0,73780.0,0.0,,57.7068752,11.9740561, 401 24,Inom Vallgraven
Nymilsgatan 25,Lägenhet,Göteborgs kommun,42.5,1.0,2278.0,2175000.0,2022-03-17,15.0,51176.0,0.0,,57.6625488,11.9260891, 421 39,Flatås
Kryddkrassegatan 11,Radhus,Göteborgs kommun,150.0,6.0,,4200000.0,2022-03-17,,28000.0,0.0,0.0,57.8102344,12.0520453, 424 45,Lövgärdet
Byvädersgatan 8,Lägenhet,Göteborgs kommun,69.0,3.0,4118.0,1980000.0,2022-03-17,4.0,28696.0,0.0,,57.7202885,11.88939621859276, 418 32,Norra Biskopsgården
Kavaljersgatan 20,Lägenhet,Göteborgs kommun,78.2,3.0,5454.0,2000000.0,2022-03-17,,25575.0,0.0,,57.755644,11.9837803, 422 59,Skälltorp
Basungatan 25,Lägenhet,Göteborgs kommun,55.0,2.0,3239.0,2162500.0,2022-03-17,9.0,39318.0,0.0,,57.6622545,11.9193349, 421 39,Kaverös
Videlundsgatan 12B,Villa,Göteborgs kommun,186.0,7.0,,11700000.0,2022-03-17,0.0,62903.0,0.0,40.0,57.627873,11.89373075, 421 66,Näset
Sankt Jörgens väg 28C,Lägenhet,Göteborgs kommun,81.0,3.0,4239.0,3385000.0,2022-03-17,13.0,41790.0,0.0,,57.7513519,11.9523044, 422 49,Skogome
Båtsman hisings gata 32,Radhus,Göteborgs kommun,99.0,4.0,,4425000.0,2022-03-17,-4.0,44697.0,0.0,12.0,57.7622756,11.9672032, 422 57,Skälltorp
Morgongatan 7,Radhus,Göteborgs kommun,115.0,5.0,,3625000.0,2022-03-17,5.0,31522.0,0.0,5.0,57.763478500000005,12.034103050000002, 415 13,Norra Kortedala
Göketorpsgatan 34,Lägenhet,Göteborgs kommun,102.0,5.0,5873.0,6700000.0,2022-03-17,,65686.0,0.0,,57.7061994,12.0217696, 416 56,Kärralund
Kabbeleksgatan 2A,Lägenhet,Göteborgs kommun,54.0,2.0,2353.0,2725000.0,2022-03-17,24.0,50463.0,0.0,,57.7222246,11.9358597, 417 17,Kvillebäcken
Rubingatan 13,Lägenhet,Göteborgs kommun,52.0,2.0,3020.0,1770000.0,2022-03-17,9.0,34038.0,0.0,,57.64584,11.902006, 421 64,Kannebäck
Ernst Torulfsgatan 7B,Lägenhet,Göteborgs kommun,50.0,2.0,3000.0,2800000.0,2022-03-17,,56000.0,0.0,,57.7206699,12.0274006, 416 73,Kålltorp
Erik Dahlbergsgatan 33C,Lägenhet,Göteborgs kommun,81.0,3.0,4458.0,5500000.0,2022-03-17,6.0,67901.0,0.0,,57.6944572,11.9703951, 411 31,Landala
Kabelgatan 39D,Lägenhet,Göteborgs kommun,52.5,2.0,3915.0,3070000.0,2022-03-17,12.0,58476.0,0.0,,57.6903806,11.9271031, 414 70,Majorna
Hammarsmedsgatan 4,Radhus,Göteborgs kommun,101.0,5.0,,5560000.0,2022-03-17,9.0,55050.0,0.0,53.0,57.7406963,12.0709031, 415 07,Utby
Kringlekullen 21E,Tomt,Göteborgs kommun,,,,1975000.0,2022-03-16,0.0,,0.0,0.0,57.8205962,11.9032086, 423 70,Säve
Kalendervägen 51,Lägenhet,Göteborgs kommun,54.0,2.0,3362.0,1700000.0,2022-03-16,10.0,31481.0,0.0,,57.7504048,12.0360337, 415 11,Södra Kortedala
